customer_id,churn_probability,churn_flag,risk_segment,monthly_charges,tenure_months,contract_type,cx_risk_score,payment_method,stickiness_score,action_category
0402-CQAJN,0.6607458510064136,1,High,101.9,38,month-to-month,3,bank transfer (automatic),2,Apply retention strategy
0402-OAMEN,0.007445969264375937,0,Low,24.45,73,two year,0,bank transfer (automatic),0,No action required
0404-AHASP,0.007138983602370352,0,Low,19.7,73,two year,0,credit card (automatic),0,No action required
0404-SWRVG,0.9094323150435494,1,High,74.4,4,month-to-month,3,electronic check,0,Apply retention strategy
0406-BPDVR,0.4013638109849281,1,High,101.5,55,one year,4,credit card (automatic),2,Apply retention strategy
0407-BDJKB,0.6550691337268812,1,High,95.75,61,month-to-month,4,electronic check,1,Apply retention strategy
0409-WTMPL,0.43528707370247266,1,High,110.65,59,one year,4,credit card (automatic),3,Apply retention strategy
0410-IPFTY,0.6146901166429581,1,High,83.85,32,month-to-month,3,bank transfer (automatic),1,Apply retention strategy
0411-EZJZE,0.8565958616903729,1,High,60.25,4,month-to-month,3,electronic check,1,Apply retention strategy
0412-UCCNP,0.07043272592403504,0,Low,59.2,56,two year,0,electronic check,2,No action required
0415-MOSGF,0.7485447403314704,1,High,44.4,2,month-to-month,3,mailed check,0,Apply retention strategy
0419-YAAPX,0.6096891046512606,1,High,85.3,50,month-to-month,3,credit card (automatic),1,Apply retention strategy
0420-BWTPW,0.42873049352936016,1,High,25.5,9,month-to-month,4,mailed check,0,Apply retention strategy
0420-HLGXF,0.7574705559258852,1,High,99.75,40,month-to-month,3,electronic check,2,Apply retention strategy
0420-TXVSG,0.08505441740915233,0,Low,66.1,67,two year,4,credit card (automatic),1,No action required
0422-OHQHQ,0.08722879758097446,0,Low,20.55,16,one year,0,mailed check,0,No action required
0422-UXFAP,0.4888343617621398,1,High,98.85,52,one year,3,electronic check,2,Apply retention strategy
0423-UDIJQ,0.464384906272829,1,High,49.2,10,month-to-month,2,mailed check,1,Apply retention strategy
0426-TIRNE,0.4801554616493837,1,High,20.9,2,month-to-month,0,mailed check,0,Apply retention strategy
0428-AXXLJ,0.0807998433989081,0,Low,19.5,26,one year,0,bank transfer (automatic),0,No action required
0428-IKYCP,0.7017600014591217,1,High,87.0,23,month-to-month,4,bank transfer (automatic),1,Apply retention strategy
0430-IHCDJ,0.595966611037969,1,High,49.0,16,month-to-month,3,electronic check,0,Apply retention strategy
0431-APWVY,0.4103339713454637,1,High,90.1,29,one year,4,bank transfer (automatic),2,Apply retention strategy
0432-CAJZV,0.9061748571250104,1,High,90.7,4,month-to-month,3,mailed check,2,Apply retention strategy
0434-CSFON,0.7598825243586766,1,High,100.5,48,month-to-month,3,electronic check,2,Apply retention strategy
0436-TWFFZ,0.05333830286454775,0,Low,85.25,68,two year,0,mailed check,4,No action required
0439-IFYUN,0.7669765760980197,1,High,74.7,19,month-to-month,4,electronic check,0,Apply retention strategy
0440-EKDCF,0.04049215241403879,0,Low,60.15,63,two year,0,credit card (automatic),1,No action required
0440-MOGPM,0.4197872548976312,1,High,80.55,42,one year,3,electronic check,2,Apply retention strategy
0440-QEXBZ,0.29583601623459244,0,Medium,50.15,45,month-to-month,4,mailed check,0,Monitor customer
0440-UEDAI,0.21517416624036442,0,Low,94.45,54,one year,0,credit card (automatic),2,No action required
0442-TDYUO,0.01600057223454379,0,Low,20.05,49,two year,0,mailed check,0,No action required
0442-ZXKVS,0.2844128593699632,0,Medium,114.729,55,one year,0,bank transfer (automatic),4,Monitor customer
0447-BEMNG,0.373666920497165,0,Medium,45.3,49,month-to-month,4,bank transfer (automatic),2,Monitor customer
0447-RXSGD,0.7345018918278873,1,High,99.65,25,month-to-month,4,bank transfer (automatic),2,Apply retention strategy
0454-OKRCT,0.12863313420033246,0,Low,80.6,34,two year,2,bank transfer (automatic),1,No action required
0455-ENTCR,0.10009288386698312,0,Low,85.25,67,two year,0,electronic check,4,No action required
0455-XFASS,0.8941646314846435,1,High,69.55,4,month-to-month,3,electronic check,0,Apply retention strategy
0458-HEUZG,0.08132597784390228,0,Low,35.4,14,two year,1,mailed check,1,No action required
0459-SPZHJ,0.11857969163221754,0,Low,83.5,64,two year,3,credit card (automatic),3,No action required
0461-CVKMU,0.7017076482133859,1,High,83.8,24,month-to-month,0,electronic check,1,Apply retention strategy
0463-TXOAK,0.01767288748258272,0,Low,25.6,53,two year,0,credit card (automatic),0,No action required
0463-WZZKO,0.46543321021092693,1,High,20.75,4,month-to-month,0,credit card (automatic),0,Apply retention strategy
0463-ZSDNT,0.6246347472778908,1,High,56.75,11,month-to-month,4,bank transfer (automatic),1,Apply retention strategy
0464-WJTKO,0.0069953240637608,0,Low,20.1,73,two year,0,bank transfer (automatic),0,No action required
0468-YRPXN,0.5332972234545592,1,High,98.8,30,month-to-month,0,credit card (automatic),3,Apply retention strategy
0471-ARVMX,0.5211773175232874,1,High,104.85,63,one year,4,electronic check,3,Apply retention strategy
0471-LVHGK,0.37110324397329064,0,Medium,73.0,42,one year,3,electronic check,2,Monitor customer
0475-RIJEP,0.6629046593254283,1,High,77.85,44,month-to-month,3,electronic check,0,Apply retention strategy
0479-HMSWA,0.2791185450004361,0,Medium,105.45,27,two year,0,electronic check,3,Monitor customer
0480-BIXDE,0.8391144353041047,1,High,96.8,20,month-to-month,3,electronic check,2,Apply retention strategy
0480-KYJVA,0.007542936938995451,0,Low,24.25,73,two year,0,credit card (automatic),0,No action required
0481-SUMCB,0.4056977638357581,1,High,102.15,46,one year,3,bank transfer (automatic),2,Apply retention strategy
0484-FFVBJ,0.2837821161296856,0,Medium,64.85,33,one year,4,bank transfer (automatic),2,Monitor customer
0484-JPBRU,0.10368257363413572,0,Low,25.25,42,month-to-month,0,bank transfer (automatic),0,No action required
0485-ZBSLN,0.010044552141337844,0,Low,24.75,66,two year,0,credit card (automatic),0,No action required
0486-HECZI,0.7112434433981032,1,High,96.75,56,month-to-month,3,electronic check,2,Apply retention strategy
0486-LGCCH,0.051779680273684923,0,Low,19.65,12,two year,0,mailed check,0,No action required
0487-CRLZF,0.0938294309944695,0,Low,74.45,50,two year,1,bank transfer (automatic),3,No action required
0487-RPVUM,0.3870622977731933,0,Medium,99.4,62,month-to-month,0,bank transfer (automatic),3,Monitor customer
0487-VVUVK,0.15310075643653678,0,Low,19.2,26,month-to-month,0,mailed check,0,No action required
0488-GSLFR,0.9271418107727021,1,High,69.5,2,month-to-month,3,electronic check,0,Apply retention strategy
0489-WMEMG,0.27704803999469513,0,Medium,49.45,24,one year,0,electronic check,1,Monitor customer
0491-KAPQG,0.6941818713652572,1,High,73.7,22,month-to-month,3,electronic check,0,Apply retention strategy
0495-RVCBF,0.9444899690703831,1,High,79.7,2,month-to-month,3,electronic check,1,Apply retention strategy
0495-ZBNGW,0.8496275194961452,1,High,79.9,6,month-to-month,3,bank transfer (automatic),0,Apply retention strategy
0496-AHOOK,0.3166251971655783,0,Medium,74.4,25,one year,0,bank transfer (automatic),4,Monitor customer
0504-HHAPI,0.637199832697352,1,High,88.3,28,month-to-month,3,credit card (automatic),1,Apply retention strategy
0505-SPOOW,0.007534085379339525,0,Low,19.8,71,two year,0,bank transfer (automatic),0,No action required
0506-LVNGN,0.8387384342396352,1,High,75.55,6,month-to-month,3,credit card (automatic),0,Apply retention strategy
0506-YLVKJ,0.013413774906747014,0,Low,20.2,47,two year,0,mailed check,0,No action required
0508-OOLTO,0.9263364929535777,1,High,71.65,3,month-to-month,4,electronic check,0,Apply retention strategy
0508-SQWPL,0.013187830157814537,0,Low,20.1,58,two year,0,bank transfer (automatic),0,No action required
0511-JTEOY,0.8748349196011717,1,High,71.1,2,month-to-month,3,mailed check,0,Apply retention strategy
0512-FLFDW,0.3786575852428587,0,Medium,100.5,61,one year,4,credit card (automatic),2,Monitor customer
0513-RBGPE,0.07065435595079861,0,Low,62.8,38,two year,0,credit card (automatic),2,No action required
0515-YPMCW,0.8725418712953222,1,High,70.45,2,month-to-month,3,mailed check,0,Apply retention strategy
0516-OOHAR,0.48097972899056485,1,High,100.35,29,one year,4,bank transfer (automatic),2,Apply retention strategy
0516-QREYC,0.15208080841737637,0,Low,20.3,25,month-to-month,0,mailed check,0,No action required
0516-UXRMT,0.438492842168207,1,High,92.05,63,one year,4,electronic check,1,Apply retention strategy
0516-VRYBW,0.08430412963700636,0,Low,20.15,19,one year,0,bank transfer (automatic),0,No action required
0516-WJVXC,0.7291078840050734,1,High,54.2,6,month-to-month,0,electronic check,2,Apply retention strategy
0519-DRGTI,0.13493470143977424,0,Low,20.35,21,month-to-month,0,mailed check,0,No action required
0519-XUZJU,0.8736046267872399,1,High,70.75,2,month-to-month,3,mailed check,0,Apply retention strategy
0520-FDVVT,0.4515725475423606,1,High,102.35,36,one year,3,bank transfer (automatic),2,Apply retention strategy
0523-VNGTF,0.26706172806757456,0,Medium,50.5,53,month-to-month,1,electronic check,2,Monitor customer
0524-IAVZO,0.7130109593559942,1,High,85.0,31,month-to-month,4,electronic check,1,Apply retention strategy
0526-SXDJP,0.032877887794363396,0,Low,42.1,73,two year,4,bank transfer (automatic),1,No action required
0529-ONKER,0.7612743508832397,1,High,75.65,16,month-to-month,3,electronic check,0,Apply retention strategy
0530-IJVDB,0.19998683180534,0,Low,114.6,71,two year,0,electronic check,4,No action required
0531-XBKMM,0.03866443125298652,0,Low,65.7,67,two year,0,bank transfer (automatic),2,No action required
0531-ZZJWQ,0.5851741809511866,1,High,74.0,56,month-to-month,3,electronic check,0,Apply retention strategy
0533-BNWKF,0.647802281532761,1,High,85.45,56,month-to-month,3,electronic check,0,Apply retention strategy
0533-UCAAU,0.20931460019872442,0,Low,71.1,58,one year,3,credit card (automatic),1,No action required
0536-ACXIP,0.23622426033590474,0,Low,109.55,73,two year,4,electronic check,3,No action required
0536-BGFMZ,0.13040854153111364,0,Low,20.5,29,month-to-month,0,mailed check,0,No action required
0536-ESJEP,0.11402786306921486,0,Low,74.55,55,two year,4,bank transfer (automatic),3,No action required
0537-QYZZN,0.7619146285995433,1,High,79.85,25,month-to-month,4,electronic check,1,Apply retention strategy
0541-FITGH,0.7982035812693773,1,High,62.15,3,month-to-month,4,mailed check,2,Apply retention strategy
0547-HURJB,0.2219900354327453,0,Low,21.05,13,month-to-month,0,credit card (automatic),0,No action required
0549-CYCQN,0.2714604875118041,0,Medium,79.6,52,one year,3,bank transfer (automatic),0,Monitor customer
0550-DCXLH,0.49742499126932505,1,High,73.35,14,month-to-month,1,mailed check,3,Apply retention strategy
0556-FJEGU,0.05591739935783224,0,Low,70.1,59,two year,1,bank transfer (automatic),2,No action required
0557-ASKVU,0.2535651142179512,0,Medium,54.4,19,one year,2,credit card (automatic),1,Monitor customer
0559-CKHUS,0.027259263335516804,0,Low,19.55,30,two year,0,mailed check,0,No action required
0562-FGDCR,0.0375809786083935,0,Low,74.55,73,two year,0,mailed check,3,No action required
0562-HKHML,0.00789164702349559,0,Low,23.9,72,two year,0,credit card (automatic),0,No action required
0562-KBDVM,0.02439158403002475,0,Low,44.6,71,two year,0,bank transfer (automatic),2,No action required
0564-JJHGS,0.854275289326056,1,High,95.5,10,month-to-month,3,electronic check,2,Apply retention strategy
0564-MUUQK,0.559988411454028,1,High,95.5,21,month-to-month,0,bank transfer (automatic),2,Apply retention strategy
0565-IYCGT,0.11857050214143235,0,Low,78.6,70,one year,0,credit card (automatic),3,No action required
0565-JUPYD,0.23383454674939017,0,Low,104.5,64,one year,0,credit card (automatic),3,No action required
0567-GGCAC,0.7546904727046078,1,High,61.4,8,month-to-month,3,electronic check,1,Apply retention strategy
0567-XRHCU,0.050068490211014303,0,Low,43.95,70,two year,3,credit card (automatic),2,No action required
0568-ONFPC,0.4366850964062326,1,High,25.9,6,month-to-month,0,bank transfer (automatic),0,Apply retention strategy
0570-BFQHT,0.8402601135861331,1,High,80.55,10,month-to-month,3,electronic check,0,Apply retention strategy
0572-ZJKLT,0.11319664720975763,0,Low,99.65,47,two year,0,mailed check,3,No action required
0575-CUQOV,0.4960975961271964,1,High,97.95,61,one year,4,electronic check,2,Apply retention strategy
0576-WNXXC,0.7852336456919801,1,High,95.55,28,month-to-month,3,electronic check,1,Apply retention strategy
0577-WHMEV,0.7890065977997285,1,High,90.7,17,month-to-month,4,electronic check,1,Apply retention strategy
0578-SKVMF,0.771685693099659,1,High,83.3,23,month-to-month,4,electronic check,1,Apply retention strategy
0580-PIQHM,0.4412249195959997,1,High,101.6,42,one year,3,bank transfer (automatic),2,Apply retention strategy
0581-BXBUB,0.874010992046021,1,High,72.75,5,month-to-month,4,electronic check,0,Apply retention strategy
0581-MDMPW,0.7102995812490913,1,High,88.95,25,month-to-month,4,credit card (automatic),1,Apply retention strategy
0582-AVCLN,0.018856864962021543,0,Low,20.3,39,two year,0,mailed check,0,No action required
0584-BJQGZ,0.43739347529589134,1,High,78.35,26,month-to-month,0,bank transfer (automatic),3,Apply retention strategy
0585-EGDDA,0.6564489390586501,1,High,80.0,41,month-to-month,4,electronic check,0,Apply retention strategy
0587-DMGBH,0.7084945336048162,1,High,49.85,9,month-to-month,4,electronic check,1,Apply retention strategy
0594-UFTUL,0.19365316362619575,0,Low,19.85,14,month-to-month,0,mailed check,0,No action required
0595-ITUDF,0.618345114894875,1,High,91.8,65,month-to-month,4,electronic check,1,Apply retention strategy
0596-BQCEQ,0.7234668501429456,1,High,100.15,63,month-to-month,4,electronic check,2,Apply retention strategy
0599-XNYDO,0.5453563667893662,1,High,69.8,21,month-to-month,4,bank transfer (automatic),0,Apply retention strategy
0601-WZHJF,0.601944071707786,1,High,46.35,15,month-to-month,4,electronic check,2,Apply retention strategy
0602-DDUML,0.05282668914061217,0,Low,69.75,58,two year,2,mailed check,2,No action required
0603-OLQDC,0.557383697355429,1,High,69.85,13,month-to-month,4,mailed check,3,Apply retention strategy
0603-TPMIB,0.011083773898437541,0,Low,25.45,60,two year,0,mailed check,0,No action required
0604-THJFP,0.05916297475254723,0,Low,75.95,60,two year,0,credit card (automatic),3,No action required
0607-DAAHE,0.015202841190510213,0,Low,19.75,54,two year,0,bank transfer (automatic),0,No action required
0607-MVMGC,0.2850713234335488,0,Medium,78.75,46,one year,3,credit card (automatic),2,Monitor customer
0608-JDVEC,0.02807696997640205,0,Low,19.8,51,two year,0,electronic check,0,No action required
0611-DFXKO,0.6175643670033117,1,High,89.0,21,month-to-month,4,mailed check,2,Apply retention strategy
0612-RTZZA,0.7694480928937667,1,High,25.25,2,month-to-month,3,electronic check,0,Apply retention strategy
0613-WUXUM,0.006362813754224134,0,Low,19.2,71,two year,0,mailed check,0,No action required
0616-ATFGB,0.7683119424166677,1,High,25.05,2,month-to-month,3,electronic check,0,Apply retention strategy
0617-AQNWT,0.046338566450150755,0,Low,47.85,65,two year,0,electronic check,3,No action required
0617-FHSGK,0.5442641352402317,1,High,75.2,50,month-to-month,3,credit card (automatic),0,Apply retention strategy
0618-XWMSS,0.5362817972200495,1,High,74.9,29,month-to-month,4,bank transfer (automatic),1,Apply retention strategy
0619-OLYUR,0.12153377387562239,0,Low,111.9,73,two year,0,credit card (automatic),4,No action required
0620-DLSLK,0.6478482236074382,1,High,81.9,14,month-to-month,3,mailed check,1,Apply retention strategy
0620-XEFWH,0.3714644401770641,0,Medium,19.2,5,month-to-month,0,mailed check,0,Monitor customer
0621-CXBKL,0.013030557252311142,0,Low,19.2,54,two year,0,mailed check,0,No action required
0621-HJWXJ,0.49407502554595745,1,High,81.55,64,month-to-month,3,bank transfer (automatic),0,Apply retention strategy
0621-JFHOL,0.08991940098364183,0,Low,29.6,11,two year,1,mailed check,1,No action required
0621-TSSMU,0.032659817956998925,0,Low,19.95,57,one year,0,credit card (automatic),0,No action required
0621-TWIEM,0.6861696261399219,1,High,45.55,11,month-to-month,4,electronic check,0,Apply retention strategy
0623-EJQEG,0.25966646207942845,0,Medium,93.55,66,one year,0,electronic check,3,Monitor customer
0623-GDISB,0.7909564879584993,1,High,48.45,2,month-to-month,3,bank transfer (automatic),1,Apply retention strategy
0623-IIHUG,0.5625542700470267,1,High,41.9,22,month-to-month,3,electronic check,2,Apply retention strategy
0625-AFOHS,0.027385761507958326,0,Low,20.2,30,two year,0,mailed check,0,No action required
0626-QXNGV,0.007521516782437084,0,Low,24.15,73,two year,0,credit card (automatic),0,No action required
0628-CNQRM,0.23065264906162297,0,Low,67.5,23,one year,0,bank transfer (automatic),3,No action required
0634-SZPQA,0.6680144871942444,1,High,90.05,24,month-to-month,3,bank transfer (automatic),2,Apply retention strategy
